[Header]
; Copyright (c) 2003-2013, Quantum Design, Inc. All rights reserved.
FILEOPENTIME, 1711665277.201679, 03/28/2024, 15:34:37 PM
BYAPP, MultiVuDataFile Python class
TITLE, Hallbar data
DATATYPE, COMMENT,1
DATATYPE, TIME,2
TIMEMODE, SECONDS, RELATIVE
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
[Data]
"Comment","Time Stamp (sec)","Time","Temperature","Field","Chamber Status","Resistance"
,1711668000.927155,1285,5.0,-19346.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668002.159605,1286,5.0,-19322.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668003.393388,1287,5.0,-19298.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668004.616456,1288,5.0,-19274.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668005.838723,1289,5.0,-19250.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668007.066185,1290,5.0,-19226.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668008.302108,1291,5.0,-19202.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668009.519229,1292,5.0,-19178.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668010.75309,1293,5.0,-19154.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668011.972651,1294,5.0,-19130.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668013.201156,1295,5.0,-19106.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668014.423215,1296,5.0,-19082.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668015.652793,1297,5.0,-19058.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668016.881102,1298,5.0,-19034.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668018.107337,1299,5.0,-19010.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668019.335583,1300,5.0,-18986.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668020.56218,1301,5.0,-18962.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668021.796522,1302,5.0,-18938.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668023.026208,1303,5.0,-18914.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668024.263063,1304,5.0,-18890.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668025.483314,1305,5.0,-18872.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668026.714732,1306,5.0,-18848.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668027.945062,1307,5.0,-18824.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668029.167384,1308,5.0,-18800.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668030.402166,1309,5.0,-18776.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668031.633466,1310,5.0,-18752.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668032.84947,1311,5.0,-18728.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668034.077687,1312,5.0,-18704.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668035.305629,1313,5.0,-18680.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668036.530208,1314,5.0,-18656.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668037.75441,1315,5.0,-18632.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668038.987226,1316,5.0,-18608.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668040.218227,1317,5.0,-18584.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668041.451672,1318,5.0,-18560.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668042.684372,1319,5.0,-18536.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668043.915234,1320,5.0,-18518.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668045.136333,1321,5.0,-18494.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668046.36427,1322,5.0,-18470.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668047.595437,1323,5.0,-18446.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668048.826192,1324,5.0,-18422.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668050.056215,1325,5.0,-18398.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668051.289166,1326,5.0,-18374.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668052.521594,1327,5.0,-18350.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668053.751009,1328,5.0,-18326.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668054.988107,1329,5.0,-18302.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668056.22271,1330,5.0,-18278.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668057.454173,1331,5.0,-18254.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668058.686529,1332,5.0,-18230.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668059.906489,1333,5.0,-18206.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668061.141228,1334,5.0,-18182.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668062.364446,1335,5.0,-18158.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668063.590579,1336,5.0,-18134.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668064.824462,1337,5.0,-18110.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668066.054323,1338,5.0,-18086.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668067.288927,1339,5.0,-18062.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668068.522649,1340,5.0,-18038.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668069.74242,1341,5.0,-18014.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668070.976233,1342,5.0,-17990.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668072.196967,1343,5.0,-17966.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668073.419227,1344,5.0,-17942.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668074.648754,1345,5.0,-17924.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668075.870428,1346,5.0,-17900.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668077.10466,1347,5.0,-17870.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668078.343347,1348,5.0,-17846.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668079.605969,1349,5.0,-17822.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668080.79778,1350,5.0,-17798.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668082.031778,1351,5.0,-17774.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668083.251516,1352,5.0,-17750.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668084.471254,1353,5.0,-17726.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668085.697972,1354,5.0,-17702.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668086.919702,1355,5.0,-17678.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668088.141434,1356,5.0,-17654.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668089.365175,1357,5.0,-17630.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668090.600312,1358,5.0,-17606.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668091.8209,1359,5.0,-17582.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668093.04363,1360,5.0,-17558.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668094.277129,1361,5.0,-17534.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668095.500855,1362,5.0,-17510.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668096.73655,1363,5.0,-17486.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668097.972249,1364,5.0,-17462.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668099.193985,1365,5.0,-17438.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668100.415088,1366,5.0,-17414.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668101.650782,1367,5.0,-17390.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668102.869956,1368,5.0,-17366.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668104.104919,1369,5.0,-17342.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668105.325008,1370,5.0,-17318.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668106.546804,1371,5.0,-17294.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668107.76633,1372,5.0,-17270.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668109.003022,1373,5.0,-17246.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668110.224702,1374,5.0,-17222.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668111.448461,1375,5.0,-17198.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668112.669227,1376,5.0,-17174.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668113.905057,1377,5.0,-17150.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668115.127825,1378,5.0,-17126.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668116.3497,1379,5.0,-17102.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668117.584396,1380,5.0,-17078.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668118.809119,1381,5.0,-17054.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668120.035838,1382,5.0,-17030.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668121.250792,1383,5.0,-17000.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668122.48659,1384,5.0,-16982.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668123.720542,1385,5.0,-16958.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668124.940285,1386,5.0,-16934.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668126.16128,1387,5.0,-16910.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668127.382015,1388,5.0,-16886.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668128.603746,1389,5.0,-16862.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668129.825477,1390,5.0,-16838.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668131.059179,1391,5.0,-16814.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668132.280914,1392,5.0,-16790.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668133.516619,1393,5.0,-16766.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668134.74035,1394,5.0,-16742.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668135.962086,1395,5.0,-16718.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668137.19548,1396,5.0,-16694.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668138.41726,1397,5.0,-16670.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668139.636432,1398,5.0,-16646.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668140.859921,1399,5.0,-16616.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668142.096766,1400,5.0,-16592.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668143.317435,1401,5.0,-16568.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668144.552138,1402,5.0,-16544.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668145.776863,1403,5.0,-16520.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668146.999591,1404,5.0,-16496.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668148.235287,1405,5.0,-16472.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668149.457019,1406,5.0,-16448.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668150.67875,1407,5.0,-16424.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668151.912449,1408,5.0,-16400.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668153.134267,1409,5.0,-16376.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668154.359131,1410,5.0,-16352.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668155.580079,1411,5.0,-16328.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668156.813207,1412,5.0,-16304.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668158.038331,1413,5.0,-16280.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668159.263356,1414,5.0,-16256.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668160.498028,1415,5.0,-16232.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668161.720757,1416,5.0,-16208.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668162.942498,1417,5.0,-16184.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668164.163274,1418,5.0,-16160.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668165.398069,1419,5.0,-16136.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668166.632801,1420,5.0,-16112.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668167.855564,1421,5.0,-16088.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668169.078059,1422,5.0,-16064.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668170.312511,1423,5.0,-16040.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668171.534976,1424,5.0,-16016.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668172.755711,1425,5.0,-15992.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668173.976454,1426,5.0,-15968.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668175.197229,1427,5.0,-15944.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668176.41996,1428,5.0,-15920.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668177.641691,1429,5.0,-15896.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668178.875683,1430,5.0,-15872.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668180.098615,1431,5.0,-15848.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668181.320361,1432,5.0,-15824.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668182.544073,1433,5.0,-15800.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668183.764807,1434,5.0,-15776.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668184.985709,1435,5.0,-15752.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668186.206029,1436,5.0,-15728.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668187.427599,1437,5.0,-15704.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668188.649335,1438,5.0,-15680.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668189.875886,1439,5.0,-15656.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668191.107595,1440,5.0,-15632.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668192.331321,1441,5.0,-15608.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668193.552059,1442,5.0,-15584.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668194.773045,1443,5.0,-15560.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668195.99677,1444,5.0,-15536.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668197.221495,1445,5.0,-15512.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668198.457189,1446,5.0,-15488.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668199.682238,1447,5.0,-15464.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668200.905702,1448,5.0,-15440.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668202.140699,1449,5.0,-15416.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668203.37545,1450,5.0,-15392.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668204.623883,1451,5.0,-15368.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668205.831064,1452,5.0,-15344.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668207.061367,1453,5.0,-15320.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668208.294079,1454,5.0,-15296.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668209.522784,1455,5.0,-15272.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668210.744594,1456,5.0,-15248.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668211.97109,1457,5.0,-15224.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668213.200691,1458,5.0,-15200.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668214.435603,1459,5.0,-15176.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668215.667407,1460,5.0,-15152.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668216.896655,1461,5.0,-15134.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668218.121762,1462,5.0,-15110.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668219.345877,1463,5.0,-15086.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668220.566985,1464,5.0,-15062.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668221.787177,1465,5.0,-15038.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668223.024533,1466,5.0,-15014.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668224.249584,1467,5.0,-14990.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668225.48417,1468,5.0,-14966.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668226.704764,1469,5.0,-14942.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668227.942827,1470,5.0,-14918.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668229.173952,1471,5.0,-14894.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668230.39826,1472,5.0,-14870.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668231.625915,1473,5.0,-14846.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668232.85173,1474,5.0,-14828.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668234.074521,1475,5.0,-14804.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668235.305914,1476,5.0,-14780.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668236.536563,1477,5.0,-14756.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668237.767751,1478,5.0,-14732.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668239.002621,1479,5.0,-14708.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668240.229805,1480,5.0,-14684.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668241.466658,1481,5.0,-14660.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668242.699932,1482,5.0,-14636.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668243.934951,1483,5.0,-14612.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668245.164663,1484,5.0,-14588.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668246.396455,1485,5.0,-14564.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668247.621678,1486,5.0,-14540.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668248.854379,1487,5.0,-14516.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668250.086989,1488,5.0,-14492.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668251.324019,1489,5.0,-14468.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668252.556721,1490,5.0,-14444.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668253.77649,1491,5.0,-14420.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668255.008395,1492,5.0,-14396.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668256.24313,1493,5.0,-14372.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668257.464861,1494,5.0,-14348.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668258.686593,1495,5.0,-14324.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668259.908366,1496,5.0,-14300.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668261.129135,1497,5.0,-14276.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668262.348875,1498,5.0,-14252.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668263.571614,1499,5.0,-14228.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668264.791853,1500,5.0,-14204.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668266.015618,1501,5.0,-14180.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668267.235356,1502,5.0,-14156.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668268.467093,1503,5.0,-14132.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668269.689239,1504,5.0,-14108.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668270.922938,1505,5.0,-14084.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668272.145699,1506,5.0,-14060.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668273.365471,1507,5.0,-14036.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668274.598214,1508,5.0,-14012.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668275.832945,1509,5.0,-13988.0,Purged and Sealed,(50.0, 'Call was successful')
